Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Euro area,EMU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.624274318,3.934306333,4.188868223,5.238375363,4.13760517,4.40492928,3.220596753,3.517347198,4.641788271,6.357323166,6.204374575,6.804978584,9.466276751,12.89565345,13.12001941,11.48245145,8.836021635,8.366797043,9.307478695,12.03975273,11.66288945,10.58198665,7.504559309,6.723400323,5.20145926,4.450422526,2.753665441,3.193546996,4.774600643,3.273846644,3.233961708,3.641744998,3.993231923,3.542377327,3.03399662,2.641011122,2.642791897,2.566601709,2.301992019,2.74340599,3.474752584,3.27434188,3.147807929,2.670183681,2.240319398,2.899074015,2.556637015,2.858074959,0.533179398,0.645275771,1.607176983,1.675270124,1.281332227,0.833592064,1.03644083,0.863392495,1.299211833,1.838064448,1.768097416,1.691567679,2.656324202,5.683546633
Eritrea,ERI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1.383170627,10.43214769,9.810040354,9.074834889,3.897151791,9.109172939,2.318561492,24.97759475,15.07726958,16.14866736,21.87284176,24.79928568,7.623689359,11.39400395,7.288208261,16.0762201,29.50450714,-16.2281997,19.53822815,,,,,,,,,,,
Spain,ESP,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.466389754,6.095841623,7.84537469,6.254319615,9.164866647,8.17374336,8.537719088,5.911130109,5.133250642,9.06675121,7.846024161,8.517923191,11.84959455,15.94511239,16.78178174,16.48992159,23.38307011,20.63104197,16.93163079,13.35482724,12.35119249,13.5823234,11.88424544,10.86473344,8.59547949,10.87881683,5.944198023,5.936126369,6.896194176,7.32625092,6.935139663,6.710771178,4.537241263,3.879841919,4.933129811,3.460091245,2.355985604,2.566601709,2.541110133,3.329754709,4.108232407,4.084674627,3.933503339,3.882225008,4.100992149,3.97962664,3.416396759,2.254327198,0.143775339,0.15347938,-0.019739336,-0.114607766,0.397676429,-0.223722668,0.545318262,0.322098012,1.299211833,1.245552418,1.44735843,1.137643402,2.656324202,4.142323199
Estonia,EST,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.53948445,9.922472833,6.894504691,6.461017543,3.684706449,6.800473037,4.857663032,3.88861391,4.690469369,5.923749595,8.978579461,12.35838818,6.802523429,-0.388681743,1.822352304,5.473736785,4.072175623,4.03124999,2.915613323,1.03644083,2.187309907,3.590365015,4.837779415,3.207058426,-0.531509462,5.99690608,16.56357881
Ethiopia,ETH,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,4.27053151,2.70287832,-2.733979945,31.78776318,-5.273155456,-6.119491995,3.105503713,5.584731901,3.271374608,19.08429007,15.53222614,13.37686413,2.931081729,12.70636909,0.239137921,0.206655563,-0.150146834,2.222722965,9.464718955,-5.75533534,-3.621434213,12.76797833,3.911362456,9.875511911,11.5523498,17.22057948,30.31167308,24.14641529,1.444572317,20.06187508,33.54140502,4.901979299,10.98178829,10.83654278,10.39792554,6.676855083,12.38229481,12.86039682,18.25459029,21.76326407,34.68400997
European Union,EUU,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,7.110288234,6.97316509,9.466276751,12.89565345,13.3558083,11.33408754,8.886379855,9.11707006,8.124095015,11.70172362,10.69395761,10.14453619,7.385840522,6.379271693,5.186329184,4.15066894,3.051469898,3.193692659,4.965285147,3.39664345,3.764938846,4.368115486,4.670187125,3.552108823,4.006252294,3.783557833,3.929259995,3.35143703,2.936391598,3.329754709,3.660304745,3.27434188,2.189410227,2.709268188,2.543104993,2.899074015,2.966345493,3.23523528,1.67883896,0.929245869,1.61710658,1.675270124,1.279987054,0.982645555,1.138248785,0.874115426,1.464064024,2.007492441,2.29485082,1.928572016,2.68580578,6.482697503
Fragile and conflict affected situations,FCS,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,4.938268289,5.553683676,10.43390321,12.85375527,9.460989247,10.12871565,9.650426645,9.058308303,12.85276675,14.88202012,11.49999135,8.334220384,7.863636364,11.5269242,5.06883898,1.356869088,7.352244584,7.785116693,5.772693575,7.807220843,7.845197532,6.487843248,7.742645676,22.08015049,10.28849071,9.977330108,6.453309687,6.043753495,7.840696259,9.85313692,6.755666047,4.92118792,6.169889603,5.765349357,9.973822018,7.556799422,6.888389103,9.644458079,1.808929671,6.64583345,9.30581316,5.916575571,2.912375292,2.01421263,2.873587249,2.792206638,3.653099902,5.295544641,4.134751199,2.640541353,8.697555594,8.445461981
Finland,FIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,5.341778022,3.973944989,5.146610108,7.17576839,5.02328994,4.723843626,7.362064371,12.06376651,4.150325901,7.600017692,7.364102435,8.244071578,13.77203949,22.07139732,13.56799005,13.12468175,9.418664286,7.454189313,8.304981738,9.635582501,11.63380643,9.051795529,8.190430709,8.442395282,5.216589336,4.750176113,4.284084067,7.683148335,6.530139354,5.195402427,1.511766069,0.887746784,1.765901232,1.845410957,4.201113189,-0.078275966,2.080421771,3.097937532,0.927035885,1.637831432,3.303380889,0.944264298,0.189923706,0.602661249,0.928941215,0.920723415,2.753280703,3.037236772,1.773905221,0.322930666,2.62353335,2.97397234,2.55829451,1.631623337,1.616746497,0.087425458,0.819262897,2.001836276,1.496554192,1.634678998,2.173163212,5.374828342
Fiji,FJI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,0.608978734,1.402524821,-0.96926948,3.140742656,7.950934643,2.482876712,-3.598217536,3.291134825,6.494231829,6.831287806,3.359260637,14.72537193,15.99745119,29.64571268,24.31864861,7.911447213,-0.032029765,4.431884635,8.141350316,17.31170448,0.959090001,12.13987289,6.816755346,3.007496299,8.215254691,3.05129778,7.340010368,7.328015615,2.848296484,6.679469369,5.993131638,6.306671978,7.237345038,0.828038046,1.130414564,2.8684423,3.290055995,7.447953427,6.731820944,-4.719873879,3.24539621,3.266447483,7.702779357,2.194008592,6.645185981,3.746758819,3.02445641,2.158118817,1.390695021,4.229784999,9.391340519,3.576513521,3.621296542,12.50540568,2.530898974,2.633325827,1.698457348,1.425718272,1.546549191,-1.482550353,-2.513063125,2.472562879
France,FRA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.27177684,4.896293611,5.526017589,3.993906352,3.001883471,2.971871055,3.041367839,4.399274086,7.395983654,5.424739199,5.900265261,6.804978584,7.859701482,11.83295831,13.75285693,10.74920878,8.775157533,9.279404772,10.30997565,11.68693737,11.69197246,12.09476498,9.650344942,7.067528953,5.453758557,5.055171634,2.455860984,3.193401334,3.285247548,2.657162863,2.54708483,1.967055757,1.623502953,0.924864158,1.124788375,1.358078066,0.87820164,0.950262691,0.203811155,1.553290253,2.008334185,2.067425741,1.859368244,1.62267544,1.936341419,2.155327391,2.556637015,2.36707384,0.066627476,1.069697476,0.947960225,1.161825032,0.778100531,0.576944233,1.138248785,0.522559343,0.521577263,0.992224566,1.278592146,2.839876196,1.42394827,2.947216929
Faroe Islands,FRO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.328753412,7.160672359,-1.08746002,-2.340998474,1.519177127,2.671180302,4.859462801,7.777657885,0.373671978,-0.394209933,3.647038436,-0.11576281,1.819832547,3.889042127
"Micronesia, Fed. Sts.",FSM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.76845108,4.199246128,4.727504582,4.949650002,5.101371221,3.030566511,3.012221307,2.615031312,2.247767526,1.869604408,0.651203193,2.991246825,-0.784597582,1.07890621,1.108846839,0.094182889,-0.364125356,0.993306113,2.096994672,1.384708939,3.174459935,5.004978286,5.361619614,3.602984573,1.595632434,7.122501016,0.636944649,3.023894237,-5.250358783,4.0478378,7.471082977,9.386340012,2.298218609,0.868700561,1.565791606,5.303776683
Gabon,GAB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.278445998,1.380920604,-20.34280717,33.54059317,-3.059107213,4.134426126,6.224734603,6.460875095,4.959124912,-0.420199476,6.504165598,-7.276968613,34.75765401,65.41046803,4.372245191,14.66493519,9.795680031,2.859074084,18.98301603,36.78110197,10.4420667,16.90362925,2.924842116,12.01021711,-1.27605177,-20.80981407,0.993283233,2.615134402,7.728024791,15.35814139,-11.36610253,0.213866959,-0.509480779,46.55144294,1.339115488,13.56267674,0.946536838,-17.78640148,19.19133589,28.0893436,-0.168658932,0.855807814,-0.217120396,7.765278535,20.09447289,9.868137278,4.231361642,20.47895904,-18.0745351,16.56432021,12.68122777,-2.941902704,-6.157924934,-0.851390333,-8.927172453,-4.26975398,3.820302144,7.176657494,1.547485198,-9.173905724,25.27563334,13.92151396
United Kingdom,GBR,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.387796497,3.369205326,1.589148036,3.344811516,5.594549205,4.97569613,2.768725433,3.962456617,6.037683294,7.572462237,7.985624421,7.188251865,8.414878602,15.05921245,25.77072801,15.11356733,13.71049411,11.45754697,14.06654132,19.70379467,11.5692629,7.418774841,5.122809539,5.030047502,5.511697934,4.335355979,5.440549115,6.133173327,7.93586215,7.886218073,6.419086481,3.320979296,2.733044225,1.393623586,11.48900313,4.13727653,-0.147098031,1.272284958,1.37313867,1.143887865,1.505348614,2.122738202,2.392776139,2.620096381,2.93532814,2.786833645,2.252515379,3.403280075,1.891111935,1.583741327,2.189184721,1.538803628,2.117063975,1.317778214,0.660990521,1.964798274,1.856541047,1.922052394,2.115732743,5.083623429,-0.120427085,5.152902299
Georgia,GEO,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,0.145697195,0.840336569,-0.0113831,3.562277617,-0.256497042,2.724891441,-1.137925627,0.070072847,1.802194758,0.886924612,0.294721353,1.43801159,0.324539621,2.737191775,0.986084506,3.402889272,3.617120312,-2.649449008,0.601063821,-4.708955086,6.569492919,2.337622863,-2.594516784,6.276980286,22.24445245,62.23067323,1310.314566,15444.38425,6041.594949,162.7251235,43.03354319,6.536674639,6.936802101,9.726749601,4.680307819,5.376201818,5.91926355,3.424434317,8.431835821,7.936643622,8.449000226,9.464218013,9.595583262,-2.13601066,14.20769741,8.75406409,0.419304972,1.35185793,4.22235006,5.828630877,2.619318296,8.491046669,4.361109044,5.192391453,7.28127821,10.25408929,9.097221056
Ghana,GHA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.470849865,1.940149819,6.745649095,9.934816234,17.00659527,8.152514979,-3.878356605,12.61651724,11.03681686,2.889154491,5.182012574,15.47255936,20.88249212,24.56873374,29.4635237,28.04864973,67.25078241,73.30669458,37.94947817,51.12613501,75.63356578,27.89057907,123.0612136,35.31242434,20.64841499,41.70579552,39.2014969,33.40285419,28.29431108,31.16658673,20.04135924,11.15008287,31.75721237,30.12892697,43.04533058,39.83774281,19.45816759,17.04846525,13.97116505,27.23011384,34.81794407,22.81858472,28.70440721,14.35015113,14.9637184,84.68347182,16.10424059,19.41027109,15.66656862,16.59564473,13.91482218,15.20527874,54.01291176,23.93996048,13.25296456,15.74861961,10.67731058,10.56847993,8.481072981,9.365573678,12.10610163,28.22364244
Gibraltar,GIB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guinea,GIN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.25999011,21.65363913,22.31557342,17.27918117,25.81867057,26.22021363,0.673757278,1.428001639,5.951338301,1.545968237,1.434126667,3.324640444,4.227675308,6.300123958,1.752426318,0.432772376,15.91069656,16.52158332,27.39084537,100.6077468,13.61887594,16.7051244,1.771029243,16.10262924,8.999279911,11.51597068,4.329351574,2.615896683,2.972289354,5.66894845,10.35650236,7.059084426,9.402907658,4.693938029,11.5,10.992149
"Gambia, The",GMB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,8.549715009,-8.68601514,7.128470908,9.069136627,5.16335836,3.156778667,-1.045508195,20.93722514,13.04858608,11.69319101,22.59540178,6.460357407,10.59694337,-0.177584651,1.563526873,14.4874184,2.683092079,9.001606351,39.41911044,40.5167891,18.4980119,9.706149414,13.73657242,11.96453339,134.0358724,1.950030837,5.142322484,3.777396551,3.9632505,8.368569565,-5.969119451,5.411821203,-2.435494364,2.216982613,1.805437652,10.39134459,12.89394118,94.19011414,4.113805283,1.303203998,4.414824902,2.475845868,4.513305353,5.644330861,4.572123504,3.845160214,5.933131381,5.211723107,9.720362427,7.820622749,3.92171862,6.951764038,6.252206399,2.188758959,7.846896441,10.41910335
Guinea-Bissau,GNB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,1.807273667,4.974395468,10.43390321,8.92442637,7.203044705,1.513690398,3.06583725,6.335880268,4.280013938,11.53683579,1.81704012,16.54229537,23.30706729,59.40182072,32.31350513,112.8948154,94.26345721,79.54483906,99.25332232,30.24603769,67.89436694,64.98118949,49.05888536,23.24948076,44.73003822,39.23371349,34.13819483,8.074834534,12.30606626,80.89967647,6.769180782,1.79681441,-5.011825826,-1.38677412,5.80054673,-2.272704288,4.381030369,12.47520655,-2.458157949,2.965353019,14.03157423,-0.850532798,-0.932149491,-0.148257144,12.10198866,6.096399673,5.93859668,5.249994642,-3.417863031,0.10251975,6.218315506,8.351497183
Equatorial Guinea,GNQ,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,14.44282821,40.41800664,24.74977391,25.63717178,52.77478659,-2.923409716,1.518170654,3.976984503,-4.795861342,10.35252684,3.552112541,-15.42370048,-2.693115419,24.52634674,7.680834092,0.821196362,-13.14717367,-31.56591498,39.15762567,64.7350223,-11.97152744,-1.582890271,0.635621902,16.92276351,59.32905067,12.9763712,3.037653859,19.84003893,-20.83023096,24.90653418,17.04510657,4.854782044,-1.072673757,-1.273842647,-20.19275037,-6.285422111,12.74238316,9.513834297,-3.163689834,-10.16854575,17.56375197,7.71239947
Greece,GRC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,1.09632768,4.690180809,1.110563712,3.405712815,4.078170144,4.921417882,2.169802808,1.477172274,3.181239585,4.149069704,2.975024217,5.04667605,20.9103629,22.78043144,13.12001941,16.43445279,13.75442474,13.78804266,20.15071005,19.23944989,21.61203163,27.2127468,20.61221339,21.91844974,19.0259554,18.88199854,15.25267872,16.67987114,14.49897274,20.69059958,19.78774145,14.7988143,14.42874731,11.18188838,9.791836291,7.635700089,6.553380535,5.103568365,3.62273328,1.592670687,3.474752584,3.348770898,3.453573828,3.062662135,2.240319398,3.495042594,3.422667015,4.344583126,2.56977067,-0.177480871,0.959017981,-0.275142403,-2.045624207,-1.938754621,-0.293730433,-0.578580752,0.285406259,-0.165244042,0.226845195,-0.751947346,1.485320254,7.846844744
Grenada,GRD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,17.27328638,9.621587987,9.049263261,2.708694525,4.163604317,1.393484721,6.612408239,8.748085142,4.335053865,5.059350464,6.761449213,8.996390744,0.015932117,6.669909621,4.011580531,1.883424817,3.190762918,3.053150632,2.673084511,1.784707222,1.737873068,1.121489332,2.863029772,2.144176943,0.372146666,-0.077072097,2.031148013,2.489741921,4.632587859,2.319443727,7.847729026,-0.009899798,0.479792195,0.224507392,3.926150009,2.923098252,0.775212925,2.758392063,2.644245258,1.526173501,-0.70365939,3.327532948,-0.299985587,2.790317773,1.771484756
Greenland,GRL,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,11.44774412,5.69999347,7.663192641,15.55360954,16.42585394,13.19399072,6.982107251,9.277243016,7.502467668,11.55925069,14.92680568,13.01686954,9.717130374,8.870829715,7.423663028,4.129587127,4.620728111,6.350238441,5.349858986,5.092584964,3.225275111,1.545678166,1.042016454,0.46837432,2.055872291,0.980101192,0.496703675,0.978426733,1.06045632,2.110093215,3.402256828,3.103083667,6.532978067,-0.538444085,-3.229177083,2.238383145,-0.047515342,-2.01334418,5.538635432,2.027604919,2.884045659,3.445331812,1.067372531,0.990273554,8.144380572,3.537782458,3.266499642,1.846720352,0.744863,0.703000441,-0.416168295,
Guatemala,GTM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,-1.080365055,2.585502208,0.805342857,-1.680574979,-1.797049284,-1.00285926,0.387597217,1.871428459,1.696240527,5.001181483,-1.269188687,-1.36345941,14.50077483,15.67927204,13.11609115,11.49530465,16.45286455,5.495959499,8.58718983,10.00488533,8.548108046,4.977954607,6.560975497,4.123700378,18.7797351,41.46259278,7.998534852,11.65529795,10.90889687,40.53125909,32.97505206,8.861384828,14.50435163,11.7222782,8.667818239,8.90000451,8.257339517,9.502435185,5.041557983,6.830114668,-5.610145284,6.469175065,4.471234672,6.023858814,5.668435626,4.981332971,7.115350543,9.407491822,3.600175273,5.137572988,6.894643403,3.377750844,3.358446346,2.860311607,2.23162146,2.707191297,1.747914109,1.271612175,3.565782872,2.873260202,2.693502462,6.224303487
Guam,GUM,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.239564699,1.795340742,5.064408234,4.406880732,3.012947335,3.823485196,3.196926684,0.237584678,0.629070251,3.430979133,0.840493089,2.07782277,2.522468165,1.574075771,0.998991461,1.519375895,2.459771071,4.347386768,2.937328402,
Guyana,GUY,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.293503649,3.750060648,2.774983415,-0.485362841,-1.787191786,1.921349061,4.864406167,6.945376865,1.415833647,3.036120487,2.141618929,9.885673412,6.26943467,37.47215437,14.65814807,-5.77655371,1.67956521,14.78778574,6.562940069,11.77879325,4.340739547,4.302404551,8.91968461,19.2817522,14.5100989,12.29336269,58.71082112,23.64603772,162.5460097,56.44460956,134.5376441,11.30074367,16.9508888,16.57239728,12.35170875,3.930579753,1.443253706,2.970092815,11.21050695,6.586043726,0.321971564,2.618751572,4.718566729,6.775237839,7.632428919,174.8577047,8.211010385,9.554748586,1.153113957,3.972252419,2.40931983,4.727615067,-0.536680528,-2.105403887,3.004309517,0.898175927,2.109007874,-2.887487925,2.961188463,-26.29609907,22.41769727,12.0372611
High income,HIC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,13.12001941,9.134170486,8.381099413,7.244010045,10.20392551,11.74765156,11.06753671,8.85081025,5.880564197,5.310980172,4.627742139,4.15066894,4.737818995,3.93666578,5.061201856,5.163352088,3.381761558,3.372751928,3.165098609,2.622037955,2.896514799,2.641011122,2.236907357,2.023206694,2.297980207,2.800307574,2.302500752,2.724349395,2.451827915,2.758033537,2.901561482,2.992328474,3.27836135,3.823485196,1.240933685,1.451856548,1.881065474,1.961119341,1.281332227,1.200554859,1.138248785,0.874115426,1.878075593,2.007492441,1.799997186,1.313677261,2.924513877,5.609385286
"Hong Kong SAR, China",HKG,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,1.955178025,3.685503158,4.955925145,2.379812504,0.553185513,6.643392583,3.326446292,5.587312429,8.854292484,7.623173389,9.150919807,14.26206658,11.61218414,4.458673925,9.636829673,3.858398833,8.122338864,17.76001783,15.74526821,10.61613444,9.684851771,4.602689454,9.642031185,5.361210143,3.77064924,8.611252657,8.801899938,12.55947745,7.564908761,9.140416164,9.899386784,8.612882083,6.321148925,4.139581798,5.883635456,5.760196426,1.219808309,-4.095626064,-3.39423988,-1.77395383,-3.401883772,-6.007706383,-3.590849247,-0.150058399,-0.534823727,3.137429246,1.281547028,-0.375499716,0.270636822,3.897847274,3.544794328,1.812437916,2.850303262,3.643500997,1.638283508,2.880587716,3.659560678,2.044958414,0.638327077,0.683311452,1.810447792
Honduras,HND,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,4.189055068,2.923974806,2.133005408,5.684513241,2.077101925,2.605665472,2.621119967,1.44868121,2.605168305,4.445575283,-2.777540089,3.864523836,5.345805013,14.77894343,6.384800923,8.532189127,12.19947972,75.07387066,8.354854211,11.29245476,3.16932828,7.740048613,3.984818125,3.263915713,1.661483501,2.128677906,2.242502679,9.177510458,11.50369253,25.00868749,26.28367103,3.67417388,10.90861435,21.33880068,23.71396868,18.19357784,16.81160514,10.29899491,7.575727283,7.993446741,8.08434938,5.131939922,5.759740767,6.451983852,7.279164158,5.348663465,6.625507168,7.790513639,7.653732423,4.676043295,7.807205237,3.579787426,1.374030519,6.849356725,6.932770369,3.678068144,4.512842976,1.947216915,4.126697133,4.634186675,3.800923573,9.145801515
Heavily indebted poor countries (HIPC),HPC,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.829952467,2.091562293,3.29617204,4.083105187,3.078867805,4.143078921,1.540544122,3.05681315,3.864346837,3.710455212,3.016732653,5.145810773,9.136240944,14.64162871,8.586772089,10.18054846,12.02597538,9.564084707,11.37388394,14.37377384,10.92815029,10.0000184,10.90969385,13.16212331,10.40548806,7.326263985,7.626521579,9.36193041,12.12387636,11.98014174,14.97893643,9.216683015,10.90861435,25.06204375,12.70636909,9.976590041,5.58019783,7.051126765,7.575727283,8.201104247,6.297899862,3.512881723,6.04486653,9.39257942,8.10865668,7.556799422,7.347300589,9.841932153,3.896787591,5.890899149,9.802673406,5.88199585,3.9581287,2.049497726,3.004309517,4.349228945,4.12440824,3.007575121,3.000011816,3.171663064,5.164334925,8.445461981
Croatia,HRV,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.853103454,6.890409338,8.177602549,3.51334775,4.339236616,4.227060548,3.844274521,4.300378553,3.629933041,3.115915208,3.880213832,4.27463095,5.511214416,2.979294301,0.929245869,1.667844837,1.420486447,0.740846319,0.147556266,0.091906789,-0.061211861,1.165937211,2.028334747,2.005080961,0.750835157,1.507749859,9.463284953
Haiti,HTI,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,2.220624664,-3.607406878,6.625054306,12.15602395,6.300888104,5.048370581,2.212126811,-3.386871216,2.571977011,-16.018326,2.87440962,1.543641614,19.78758545,14.504314,19.17836805,18.96025898,3.883896695,-3.141579089,3.125090558,19.26319741,10.04785874,3.330958241,9.143092799,11.5269242,9.973758954,15.93459843,-10.97594666,27.42762156,7.820709649,11.99575008,14.61025881,20.90816597,18.33664245,56.7078918,15.96337739,9.976590041,12.7269915,14.15741763,7.031402537,91.38066379,13.24832987,10.22096986,17.98552142,19.30292469,10.07213213,13.51831576,4.112256293,12.67493918,11.60146725,7.393823467,4.320730613,8.207793791,8.077148842,2.218986033,5.205963302,15.70321453,13.7798774,6.535758873,19.8003879,18.68518613,18.96023641,30.20129187
Hungary,HUN,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.50917965,21.27845509,19.49106055,26.73278894,21.93028074,20.26079858,13.76723893,8.120264321,9.583480916,11.04656399,8.091505831,5.433446106,5.091070725,2.627030947,3.65668644,5.443677217,4.806138668,4.199064551,2.532570453,1.928720703,2.892761678,2.82053189,3.692726095,2.775741908,1.320471995,4.029705051,4.847425392,4.785025181,6.401668541,6.445097993,14.48927895
IBRD only,IBD,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,2.976767381,3.122443711,2.166149448,3.338367138,4.355616112,5.483306174,6.576831992,14.84042114,23.5875248,10.48457037,11.1311301,12.33791714,9.21736288,15.72804321,18.82958041,9.835289579,7.656347255,8.436703482,9.439079915,8.199524596,7.14007497,9.490742515,10.16432062,10.90889687,16.07599848,25.11983702,16.07199354,15.18586451,16.95231603,11.55399991,9.687741961,8.137432919,8.063710457,6.164509525,8.516800006,5.101410076,4.964527146,5.976165233,7.866494022,6.594258587,8.400938219,6.650502273,9.595583262,3.498146566,6.881380251,6.894643403,4.785569811,2.907848338,2.857006485,2.194662525,2.671679458,4.262680049,3.7794887,2.414372052,2.326168801,6.131912059,9.280253005
IDA & IBRD total,IBT,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,3.699034533,2.381563632,2.575097873,3.589356089,3.960561147,4.144429811,6.350062031,13.30766851,20.58018095,11.75956914,10.2103503,11.01341367,9.292273416,13.01532997,14.88202012,9.971274528,8.199144951,8.52030774,10.1772045,8.199524596,6.55450969,8.684229386,9.177510458,8.602465134,11.97921865,13.6221176,11.15008287,11.60542914,17.01641479,11.08031877,9.029609109,7.004068045,7.151937009,6.486591932,7.277430209,5.618862266,4.192521075,5.539337447,7.126841555,6.961863679,7.654251192,7.107540768,9.228983156,3.329871523,6.132949934,8.133241533,4.92059929,3.576696347,2.942102922,2.883509375,3.022306443,4.12440824,3.6266473,2.879171144,2.873260202,5.906707663,8.307055007
IDA total,IDA,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,,,,,,,1.540544122,3.273524953,4.838560996,3.708353022,3.359260637,5.317226077,11.61333441,15.43908606,11.93375313,9.927094453,10.50666589,9.371206914,11.32652279,13.48310551,9.971274528,9.220783648,8.91968461,10.19071998,8.074731638,5.641478955,7.515127855,7.924236985,7.898417247,7.994013926,10.26784854,7.314089248,8.838553128,17.10385885,9.854008106,8.984383328,5.58019783,6.209969542,7.031402537,6.351586758,6.012792434,3.723540345,5.224517304,6.775237839,7.128622279,7.199751289,7.321247318,9.074198913,3.117229956,5.644330861,8.833168224,5.823999488,3.633009451,3.670275579,3.557068165,3.353781944,4.029745993,3.28221505,3.327532948,3.060180872,5.897349437,7.160850026
IDA blend,IDB,"Inflation, GDP deflator (annual %)",NY.GDP.DEFL.KD.ZG,,3.646461287,0.469617819,-0.96926948,3.848615284,2.704143296,4.60065831,5.51605231,3.291134825,4.937539644,5.651362944,3.440124686,7.132566429,15.30147354,16.04927221,11.93375313,11.5024599,10.50666589,4.431884635,12.85276675,12.74093493,8.800193826,6.659119448,6.816755346,7.438292908,4.534942787,4.483514134,6.962385149,5.933616075,4.720880533,4.05896047,6.33152063,3.443780909,4.958527769,6.567780415,4.230536785,3.415103422,4.127286838,2.875557466,6.297053564,4.471439131,3.24539621,2.712950295,5.224517304,3.747226214,5.136601107,4.639770919,6.740117132,7.25676388,1.765125876,5.422819432,8.833168224,3.926150009,3.621296542,2.01421263,2.758392063,2.014094734,3.056905062,2.724915826,3.327532948,0.705572038,8.910291157,7.742425984
