"date,time,abbreviation_canton,ncumul_conf,current_hosp,new_hosp,current_icu,ncumul_released,ncumul_deceased,nneg_test,num_isolated,total_vaccinations,first_doses,second_doses,third_doses,booster_first,booster_second,doses_delivered,source"
"2021-03-13,10:00,TG,15484,13,1,5,915,423,433,291,34528,20839,13689,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-14,10:00,TG,15519,13,0,6,915,423,175,275,34862,21010,13852,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-15,10:00,TG,15556,15,2,6,915,423,759,230,35362,21256,14106,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-16,10:00,TG,15598,15,3,6,918,424,837,264,35886,21650,14236,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-17,10:00,TG,15650,17,3,5,919,424,776,270,36542,22139,14403,,,,975,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-18,10:00,TG,15680,18,3,5,921,425,878,283,37157,22671,14486,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-19,10:00,TG,15749,20,3,5,922,425,857,275,37740,23215,14525,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-20,10:00,TG,15770,20,1,4,923,426,441,285,38158,23468,14690,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-21,10:00,TG,15776,19,0,4,924,426,159,304,38578,23728,14850,,,,6000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-22,10:00,TG,15825,17,1,2,927,426,718,308,39498,24305,15193,,,,5100,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-23,10:00,TG,15880,18,5,1,931,426,858,315,40905,24963,15942,,,,1950,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-24,10:00,TG,15970,19,3,0,933,426,865,337,41963,25476,16487,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-25,10:00,TG,15987,17,3,0,938,428,952,350,43532,26153,17379,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-26,10:00,TG,16079,16,1,0,940,428,1293,373,44641,26713,17928,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-27,10:00,TG,16122,17,3,0,942,429,515,401,45212,27110,18102,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-28,10:00,TG,16131,20,4,0,943,429,225,404,45672,27517,18155,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-29,10:00,TG,16183,21,3,2,945,429,910,385,46617,28253,18364,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-30,10:00,TG,16240,22,3,3,947,429,981,386,48033,29447,18586,,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-03-31,10:00,TG,16314,18,2,3,953,431,1379,408,49003,30179,18824,,,,1950,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-01,10:00,TG,16327,19,3,5,955,432,1141,424,50142,31189,18952,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-02,10:00,TG,16397,22,3,7,955,432,456,368,50754,31766,18987,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-03,10:00,TG,16441,24,2,7,955,432,543,365,51372,32295,19076,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-04,10:00,TG,16455,24,1,7,956,432,282,372,51796,32564,19231,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-05,10:00,TG,16485,26,4,7,958,432,296,355,52403,33116,19286,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-06,10:00,TG,16538,28,4,6,960,432,1003,335,53451,33832,19618,1,,,11500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-07,10:00,TG,16636,24,2,7,966,434,1058,368,54721,34759,19961,1,,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-08,10:00,TG,16690,21,4,11,973,434,945,368,55835,35624,20210,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-09,10:00,TG,16746,26,5,11,973,434,885,348,57086,36560,20525,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-10,10:00,TG,16750,26,1,11,974,434,408,394,58047,37360,20686,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-11,10:00,TG,16787,28,3,13,975,435,207,392,58801,37949,20851,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-12,10:00,TG,16871,33,8,13,978,435,591,384,59746,38654,21091,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-13,10:00,TG,16888,34,4,14,981,435,794,408,61030,39527,21502,1,,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-14,10:00,TG,16944,35,4,15,984,435,791,405,62313,40216,22096,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-15,10:00,TG,16993,33,3,15,989,435,634,385,63657,41002,22654,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-16,10:00,TG,17017,39,6,16,989,435,894,315,65152,41995,23156,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-17,10:00,TG,17082,39,2,14,991,435,365,312,66332,42925,23406,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-18,10:00,TG,17092,41,3,16,992,435,174,348,66924,43265,23658,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-19,10:00,TG,17173,42,4,14,995,437,653,328,68254,44029,24224,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-20,10:00,TG,17219,41,4,14,1000,437,641,346,69639,44760,24878,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-21,10:00,TG,17273,38,1,13,1004,437,681,398,70980,45599,25380,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-22,10:00,TG,17309,41,5,12,1006,437,656,409,72810,46736,26073,1,,,4875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-23,10:00,TG,17354,40,6,12,1013,439,788,393,74448,47843,26604,1,,,3000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-24,10:00,TG,17417,44,6,13,1015,439,355,412,75835,48840,26994,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-25,10:00,TG,17429,46,3,13,1016,440,175,396,76551,49160,27390,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-26,10:00,TG,17520,44,3,13,1021,441,647,393,78201,50190,28010,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-27,10:00,TG,17569,42,9,13,1032,442,675,407,80572,51545,29026,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-28,10:00,TG,17627,41,4,12,1037,442,871,437,82447,52749,29697,1,,,5000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-29,10:00,TG,17660,44,8,13,1042,442,629,440,85327,54857,30469,1,,,7875,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-04-30,10:00,TG,17744,37,1,14,1050,443,914,433,87715,56594,31120,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-01,10:00,TG,17769,36,4,14,1055,444,349,431,89069,57417,31651,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-02,10:00,TG,17775,36,3,13,1058,445,208,407,90212,58292,31919,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-03,10:00,TG,17845,31,1,13,1064,445,633,390,91841,59460,32380,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-04,10:00,TG,17871,31,2,13,1066,446,721,376,93648,60602,33045,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-05,10:00,TG,17913,24,1,12,1074,448,792,382,95362,61686,33675,1,,,4600,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-06,10:00,TG,17960,21,1,9,1078,448,713,371,98060,63595,34464,1,,,3900,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-07,10:00,TG,17967,20,1,9,1080,448,948,365,100303,65048,35254,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-08,10:00,TG,18030,22,2,7,1080,448,308,345,102225,66236,35988,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-09,10:00,TG,18042,23,1,7,1080,449,168,328,103884,67317,36566,1,,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-10,10:00,TG,18122,21,2,6,1084,449,714,325,106135,68593,37541,1,,,9000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-11,10:00,TG,18167,22,3,6,1086,449,1206,330,108595,70041,38553,1,0,,3900,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-12,10:00,TG,18215,21,3,6,1090,449,1320,345,111117,71567,39549,1,0,,2800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-13,10:00,TG,18223,24,4,6,1091,449,480,347,112874,72910,39963,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-14,10:00,TG,18273,24,4,6,1095,449,1183,334,114719,74343,40375,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-15,10:00,TG,18301,23,0,6,1096,449,483,319,116917,75790,41126,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-16,10:00,TG,18307,22,1,4,1098,450,286,316,118407,76949,41457,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-17,10:00,TG,18384,23,5,5,1102,450,680,309,120563,78439,42123,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-18,10:00,TG,18422,23,2,6,1104,450,722,317,122665,79731,42933,1,0,,13900,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-19,10:00,TG,18459,21,3,7,1109,451,781,332,124930,81013,43916,1,0,,4600,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-20,10:00,TG,18479,22,1,8,1109,451,841,317,127338,82322,45015,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-21,10:00,TG,18524,20,2,8,1113,451,960,299,129892,83656,46235,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-22,10:00,TG,18549,19,1,8,1115,451,351,285,132096,84936,47159,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-23,10:00,TG,18559,20,1,8,1115,452,192,275,133607,86137,47469,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-24,10:00,TG,18588,21,2,7,1116,453,200,260,135807,87622,48184,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-25,10:00,TG,18607,23,3,7,1117,453,533,242,138534,89328,49205,1,0,,7000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-26,10:00,TG,18627,20,1,7,1121,453,826,242,141707,91166,50540,1,0,,4800,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-27,10:00,TG,18644,20,2,6,1123,453,614,225,145227,93078,52148,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-28,10:00,TG,18686,19,2,7,1126,453,836,211,148703,94973,53729,1,0,,5200,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-29,10:00,TG,18707,22,4,7,1127,453,337,188,150967,96451,54515,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-30,10:00,TG,18719,24,2,6,1127,453,191,194,153126,97769,55356,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-05-31,10:00,TG,18740,24,2,6,1129,453,490,172,155889,99434,56454,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-01,10:00,TG,18753,22,2,6,1133,453,534,162,159360,101744,57615,1,0,,2925,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-02,10:00,TG,18769,21,2,7,1136,453,578,170,162656,103754,58901,1,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-03,10:00,TG,18773,21,1,7,1137,453,575,167,166614,105778,60835,1,0,,5000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-04,10:00,TG,18794,17,0,7,1141,453,757,156,169963,107561,62401,1,0,,1600,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-05,10:00,TG,18803,17,0,6,1141,453,351,145,172578,109095,63481,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-06,10:00,TG,18812,17,1,4,1142,454,118,132,174980,110463,64515,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-07,10:00,TG,18826,17,1,4,1143,454,355,114,178459,112365,66092,2,0,,5000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-08,10:00,TG,18840,13,0,4,1147,455,502,119,182024,114433,67589,2,0,,3900,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-09,10:00,TG,18860,13,1,4,1148,455,500,122,185800,116697,69101,2,0,,500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-10,10:00,TG,18872,11,0,4,1150,455,479,118,189147,118460,70685,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-11,10:00,TG,18878,9,1,4,1153,455,672,108,192558,120299,72257,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-12,10:00,TG,18880,10,1,4,1153,455,252,108,195471,121926,73543,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-13,10:00,TG,18882,10,0,4,1153,455,141,88,198003,123336,74665,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-14,10:00,TG,18894,10,1,4,1154,455,370,87,200376,124322,76052,2,0,,6000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-15,10:00,TG,18901,8,0,4,1156,455,393,80,202228,124711,77515,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-16,10:00,TG,18911,5,0,4,1159,455,450,72,203856,124973,78881,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-17,10:00,TG,18918,5,0,4,1159,455,429,75,205510,125235,80273,2,0,,3700,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-18,10:00,TG,18922,4,0,3,1160,456,582,68,207196,125547,81647,2,0,,10000,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-19,10:00,TG,18922,4,0,3,1160,456,278,56,208598,125676,82920,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-20,10:00,TG,18923,4,0,3,1160,456,103,49,209921,125831,84088,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-21,10:00,TG,18927,4,0,2,1160,456,290,41,211873,126139,85732,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-22,10:00,TG,18930,5,1,2,1160,456,342,40,213693,126498,87193,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-23,10:00,TG,18935,4,0,2,1161,456,306,37,215653,126958,88693,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-24,10:00,TG,18942,5,1,2,1161,456,422,30,217923,127408,90513,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-25,10:00,TG,18945,5,0,2,1161,456,498,34,219890,127873,92015,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-26,10:00,TG,18953,6,1,2,1161,456,253,31,221646,128078,93566,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-27,10:00,TG,18954,7,1,2,1161,456,87,29,222951,128139,94810,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-28,10:00,TG,18958,7,1,1,1162,456,242,30,224736,128339,96395,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-29,10:00,TG,18963,5,0,0,1164,457,296,35,227014,128643,98369,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-06-30,10:00,TG,18964,4,1,0,1166,457,392,34,229357,128970,100385,2,0,,17700,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-01,10:00,TG,18970,4,0,0,1166,457,396,38,231488,129288,102198,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-02,10:00,TG,18977,3,0,0,1167,457,529,37,233622,129644,103976,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-03,10:00,TG,18978,3,0,0,1167,457,271,38,235341,129801,105538,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-04,10:00,TG,18982,4,1,0,1167,457,102,34,236732,129890,106840,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-05,10:00,TG,18988,6,2,0,1167,457,223,31,238977,130103,108872,2,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-06,10:00,TG,18996,4,1,0,1170,457,353,35,241111,130351,110757,3,0,,9500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-07,10:00,TG,19001,3,0,0,1171,457,431,32,243378,130600,112775,3,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-08,10:00,TG,19010,4,1,0,1171,457,855,42,245481,130876,114602,3,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-09,10:00,TG,19015,4,0,1,1171,457,1302,44,247399,131087,116308,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-10,10:00,TG,19019,4,0,1,1171,457,724,43,249108,131217,117887,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-11,10:00,TG,19020,4,0,1,1171,457,286,41,250545,131277,119264,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-12,10:00,TG,19025,5,3,1,1173,457,404,43,251737,131516,120217,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-13,10:00,TG,19032,4,0,0,1174,458,369,42,252361,131753,120604,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-14,10:00,TG,19038,3,0,0,1175,458,536,41,253351,132038,121309,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-15,10:00,TG,19047,4,1,0,1175,458,700,39,254256,132603,121649,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-16,10:00,TG,19054,4,0,0,1175,458,931,48,254847,132829,122014,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-17,10:00,TG,19055,4,0,0,1175,458,440,42,255226,132939,122283,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-18,10:00,TG,19061,4,0,0,1175,458,207,42,255226,132939,122283,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-19,10:00,TG,19069,2,0,0,1177,458,338,48,255783,133134,122645,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-20,10:00,TG,19082,2,0,0,1177,458,356,46,256293,133337,122952,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-21,10:00,TG,19109,2,0,0,1177,458,454,52,256925,133578,123343,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-22,10:00,TG,19115,2,0,0,1177,458,656,56,257841,134168,123669,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-23,10:00,TG,19127,2,0,0,1177,458,846,79,258470,134432,124034,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-24,10:00,TG,19141,4,2,0,1177,458,521,78,258689,134525,124160,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-25,10:00,TG,19150,4,0,0,1177,458,174,74,258689,134525,124160,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-26,10:00,TG,19168,4,0,0,1177,458,339,79,259269,134758,124507,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-27,10:00,TG,19183,4,0,0,1177,458,394,93,259790,135012,124774,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-28,10:00,TG,19196,6,2,0,1177,458,381,98,260349,135272,125073,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-29,10:00,TG,19214,6,1,0,1178,458,476,106,261272,135876,125392,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-30,10:00,TG,19237,7,3,0,1180,458,726,117,261777,136041,125732,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-07-31,10:00,TG,19249,6,0,0,1181,458,408,124,261933,136101,125828,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-01,10:00,TG,19264,7,1,0,1181,458,172,111,261933,136101,125828,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-02,10:00,TG,19281,6,0,0,1182,458,345,129,262239,136164,126071,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-03,10:00,TG,19317,6,1,1,1183,458,352,124,262527,136214,126309,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-04,10:00,TG,19374,4,1,1,1186,458,370,134,262925,136392,126529,4,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-05,10:00,TG,19413,7,3,1,1186,458,388,156,263848,137033,126810,5,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-06,10:00,TG,19449,7,1,1,1187,458,610,180,264140,137092,127042,6,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-07,10:00,TG,19479,7,2,1,1189,458,318,188,264271,137123,127142,6,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-08,10:00,TG,19523,9,2,1,1189,458,144,177,264271,137123,127142,6,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-09,10:00,TG,19651,10,2,2,1190,458,361,191,264769,137346,127417,6,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-10,10:00,TG,19768,10,2,3,1192,458,350,282,265260,137582,127672,6,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-11,10:00,TG,19856,17,7,3,1192,458,425,377,265718,137818,127893,7,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-12,10:00,TG,19959,20,6,3,1195,458,532,413,266698,138371,128320,7,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-13,10:00,TG,20073,24,7,4,1198,458,642,510,267196,138591,128596,9,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-14,10:00,TG,20155,27,7,5,1202,458,307,551,267401,138640,128750,11,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-15,10:00,TG,20225,31,7,8,1205,458,232,618,267401,138640,128750,11,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-16,10:00,TG,20431,37,8,11,1207,458,439,678,267924,138944,128965,15,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-17,10:00,TG,20560,36,3,13,1211,458,484,782,268383,139241,129122,20,0,,1500,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-18,10:00,TG,20675,35,8,14,1220,458,541,809,268971,139563,129385,23,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-19,10:00,TG,20766,38,7,16,1224,458,659,867,269675,139882,129770,23,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-20,10:00,TG,20863,39,6,17,1229,458,1072,853,270238,140203,130012,23,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-21,10:00,TG,20916,42,7,14,1233,459,432,792,270639,140471,130145,23,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-22,10:00,TG,20970,48,8,18,1235,459,242,841,270639,140471,130145,23,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-23,10:00,TG,21129,45,3,17,1241,460,493,836,271289,140890,130375,24,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-24,10:00,TG,21258,41,6,18,1251,460,681,814,272010,141362,130624,24,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-25,10:00,TG,21367,42,6,17,1256,460,717,844,272750,141890,130834,26,0,,1950,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
"2021-08-26,10:00,TG,21465,47,9,19,1260,461,869,834,273616,142440,131147,29,0,,,https://www.tg.ch/news/fachstab-gesundheit-coronavirus.html/10552"
